,Type,Case Workclass,Status,Issued Date,Applied Date,Expiration Date,Finalized Date,AddressLine1,AddressLine2,AddressLine3,PostalCode,Description
1319,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,376 Larkspur St,Ann Arbor,MI,48105,"Upgrading existing 3.8kW inverter to 3.8kW battery ready inverter, backup interface and 10kWh battery to existing roof mount solar system"
1320,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2105 Greenview Dr,Ann Arbor,MI,48103,Installing 18 roof mounted solar panels.
1321,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1318 Sheehan Ave,Ann Arbor,MI,48104,Rooftop solar PV system w/ battery installation
1322,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3465 Vintage Valley Rd,Ann Arbor,MI,48105,9.6 kW Roof Mount Array
1323,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2611 Manchester Rd,Ann Arbor,MI,48104,Rooftop solar PV system with battery backup installation
1324,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Requires Resubmit,,,,,2326 Easy St,Ann Arbor,MI,48104,battery backup
1325,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3 Medford Ct,Ann Arbor,MI,48104,Rooftop solar PV system w/ battery backup installation
1326,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,812 Miner St,Ann Arbor,MI,48103,"Upgrading existing solar inverter, adding 2-10kWh batteries, and backup interface"
1327,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3455 Vintage Valley Rd,Ann Arbor,MI,48105,"Upgrading existing solar inverter, adding 2-10kWh batteries, EV charger, and backup interface"
1328,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2406 Easy St,Ann Arbor,MI,48104,"7.2kW Roof mount array
11.5kW Powerwall 3 inverter/battery"
1329,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Void,,,,,1113 Bydding Rd,Ann Arbor,MI,48103,**VOIDED.  DUPLICATE OF ELECC24-1326**  Roof and Sunshade mounted PV solar system.
1330,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2680 Lowell Rd,Ann Arbor,MI,48103,6.4 kW Roof Mount Array with battery back up
1331,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1755 Brian Ct,Ann Arbor,MI,48104,Installing 13 micro inverters and panels on the roof and powerwall 3 battery in the garage.
1332,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Withdrawn,,,,,1878 Upland Dr,Ann Arbor,MI,48105,"*Withdrawn by contractor* Installing 16 panels on the roof, and a Powerwall 3 in garage which is also the inverter."
1333,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2860 Gladstone Ave,Ann Arbor,MI,48104,"Installing 26 panels on the roof, and doing a line side tap"
1334,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Void,,,,,1113 Bydding Rd,Ann Arbor,MI,48103,**VOIDED.  DUPLICATE OF ELECC24-1326**  Roof and sunshade mounted PV solar panels.
1335,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,117 Worden Ave,Ann Arbor,MI,48103,Rooftop solar PV system with battery backup
1336,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1288 Bird Rd,Ann Arbor,MI,48103,This permit is only for battery expansion installation and solar array is existing. Customer is adding (1) Tesla Powerwall 3 to his system.
1337,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1121 Saunders Cres,Ann Arbor,MI,48103,43 panel roof top solar (3) arrays
1338,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,1916 Ridge Ave,Ann Arbor,MI,48104,9 Panel roof mounted solar array on already existing home
1339,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2122 Hill St,Ann Arbor,MI,48104,19.2 kW Roof mount array on detached garage
1340,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Requires Resubmit,,,,,1013 Rose Ave,Ann Arbor,MI,48104,Solar Installation
1341,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,690 Vine Ct,Ann Arbor,MI,48103,Installation of (3) roof mounted solar panels into an existing solar system.
1342,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1412 Iroquois Pl,Ann Arbor,MI,48104,Rooftop Solar (expedited) on garage
1343,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Requires Resubmit,,,,,3411 Bayswater Ln,Ann Arbor,MI,48105,installation of a 22 panel solar array with battery backup.
1344,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Requires Resubmit,,,,,2115 Newport Rd,Ann Arbor,MI,48103,Solar PV system with battery backup install
1345,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2129 Devonshire Rd,Ann Arbor,MI,48104,"Installation of (30) roof mounted solar panels with microinverters, (1) consumption meter and (1) surge arrestor."
1346,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,727 Brooks St,Ann Arbor,MI,48103,Installing solar on roof and one battery in basement
1347,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2660 Overridge Dr,Ann Arbor,MI,48104,Installing solar on roof
1348,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1215 Newport Rd,Ann Arbor,MI,48103,Solar PV system with batter install
1349,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2107 Camelot Rd,Ann Arbor,MI,48104,4.8kW roof mount solar and inverter/battery
1350,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1910 Independence Blvd,Ann Arbor,MI,48104,Installation of (12) solar panels on the existing roof of the home and connection to the existing solar system.
1351,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,1072 Morningside Dr,Ann Arbor,MI,48103,6.16 kW roof mount solar with inverter/battery
1352,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1509 Brooklyn Ave,Ann Arbor,MI,48104,"Installation of (12) roof mounted solar panels on detached garage with microinverters, (1) home energy storage systems in detached garage, (1) home energy storage system expansion pack and (1) surge arrestor."
1353,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,2273 Hickory Point Dr,Ann Arbor,MI,48105,"Residential Roof Mount Photovoltaic System
SYSTEM SIZE (DC): 14 X 425 = 5.950 kW SYSTEM SIZE (AC): 4.066 kW @ 240V MODULES: 14 X JINKO: JKM425N-54HL4-B (425W) MICRO-INVERTER: 14 ENPHASE IQ8PLUS-72-M-US"
1354,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,3053 Turnberry Ln,Ann Arbor,MI,48108,"Residential Roof Mounted Solar Photovoltaic System 
SYSTEM SIZE (DC): 15 X 410 = 6.150 kW SYSTEM SIZE (AC): 4.356 kW @ 240V MODULES: 15 X QCELL: Q.PEAK DUP BLK ML-G10+ 410 (410W) MICRO-INVERTER: 15 ENPHASE IQ8PLUS-72-M-US"
1355,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3440 La Salle Dr,Ann Arbor,MI,48108,Battery back up added to existing solar PV system
1356,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3145 Baylis Dr,Ann Arbor,MI,48108,"8.8 kW Roof Mount Array
10kWh Battery system"
1357,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,1010 Bruce St,Ann Arbor,MI,48103,4.455 kW PV Solar Panel Installation on Roof
1358,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,219 Virginia Ave,Ann Arbor,MI,48103,Rooftop solar installation
1359,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,625 Green Rd,Ann Arbor,MI,48105,Rooftop solar installation
1360,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,625 Fountain St,Ann Arbor,MI,48103,"Addition of 2.0kW array and 2, 10kWh batteries at existing solar site"
1361,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3191 Otter Creek Ct,Ann Arbor,MI,48105,Installing 27 roof mounted solar panels and 6 homegrid stacked batteries.
1362,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3154 Sunnywood Dr,Ann Arbor,MI,48103,Solar panels added to existing system
1363,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2010 Marra Dr,Ann Arbor,MI,48103,Adding batteries to existing roof mount system
1364,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2809 Leslie Park Cir,Ann Arbor,MI,48105,5.85 kW INSTALLATION OF ROOFTOP MOUNTED PHOTOVOLTAIC SOLAR SYSTEM- 13 panels
1365,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1613 Waltham Dr,Ann Arbor,MI,48103,Installing (16) roof mounted solar panels. (2) Enphase batteries and (1) Enphase EV Charger.
1366,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1941 Geddes Ave,Ann Arbor,MI,48104,Install solar panels on the roof
1367,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1503 Brooklyn Ave,Ann Arbor,MI,48104,Rooftop Solar PV Installation
1368,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Issued,,,,,3000 Geddes Ave,Ann Arbor,MI,48104,"Installation of (69) roof mounted solar panels with microinverters, (4) home energy storage systems in a fire proofed room and (2) surge arrestors."
1369,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2240 Rivenoak Ct,Ann Arbor,MI,48103,4 solar panel addon to existing system
1370,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2144 Champagne Dr,Ann Arbor,MI,48108,5.28 kW Roof Mount Array
1371,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2850 Ember Way,Ann Arbor,MI,48104,7.225 kW residential solar system to be installed on roof
1372,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1821 Ferdon Rd,Ann Arbor,MI,48104,Adding batteries to existing roof system
1373,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2248 Prairie St,Ann Arbor,MI,48105,"Installation of (16) roof mounted solar panels with microinverters, (1) home energy storage system in garage, (1) surge arrestor."
1374,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,501 Burson Pl,Ann Arbor,MI,48104,Installation of solar panels on the roof
1375,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1451 Argyle Cres,Ann Arbor,MI,48103,"Installing 5.6kW roof mount array, 2, 10kWh batteries, upgraded inverter, backup interface, service disconnect, 60A subpanel in garage at existing 5.56kW roof mount system"
1376,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2560 Emerald Ave,Ann Arbor,MI,48104,"Installation of (8) solar panels, (1) inverter and (1) Battery to the existing solar system."
1377,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Withdrawn,,,,,501 Burson Pl,Ann Arbor,MI,48104,*Withdrawn - by applicant* Install Solar Panels on Roof
1378,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1115 Vesper Rd,Ann Arbor,MI,48103,"12.76kW roof mount solar
11.4kW inverter
2 - batteries"
1379,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,468 Burr Oak Dr,Ann Arbor,MI,48103,6.8 kW residential solar system to be installed on roof
1380,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1105 Ravenwood Ave,Ann Arbor,MI,48103,6.8 kW residential solar system to be installed on roof
1381,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,2986 Atterberry Dr,Ann Arbor,MI,48103,11.9 kW residential solar system to be installed on roof
1382,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3089 Turnberry Ln,Ann Arbor,MI,48108,8.925 kW residential solar system to be installed on roof
1383,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1146 Miller Ave,Ann Arbor,MI,48103,Installing 36 roof mounted solar panels.
1384,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1611 Dexter Ave,Ann Arbor,MI,48103,Installing 23 roof mounted solar panels. (8) Enphase batteries and (1) EV Charger. Upgrading service to 200A.
1385,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,502 Crest Ave,Ann Arbor,MI,48103,"Installation of (12) roof mounted solar panels with microinverters, (1) consumption meter and (1) surge arrestor."
1386,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2536 Jade Ct,Ann Arbor,MI,48103,"This project includes (12) roof mounted solar modules, (1) home energy storage system with a integrated inverter located in garage, (1) surge arrestor and (1) Main Service Panel 200A upgrade."
1387,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2740 Lowell Rd,Ann Arbor,MI,48103,"Installation of (13) roof mounted solar panels with microinverters, (1) home energy storage system in garage and (1) integrated heat detection device per NEC. 

Add on to an existing system."
1388,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1102 Olivia Ave Unit: 1,Ann Arbor,MI,48104,Adding 4 panels to their existing 17 panel solar system.
1389,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2521 James St,Ann Arbor,MI,48104,Installation of solar panels on the existing roof of the home and detached garage.
1390,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,826 Vesper Rd,Ann Arbor,MI,48103,Installing 10 roof mounted solar panels.
1391,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1301 Lutz Ave,Ann Arbor,MI,48103,Rooftop solar PV system w/ battery backup
1392,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2000 Anderson Ct,Ann Arbor,MI,48104,"This project includes the installation of (30) roof mounted solar panels with microinverters, (2) home energy storage systems in garage, (1) integrated heat detection device per NEC and (1) surge arrestor."
1393,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1609 Shadford Rd,Ann Arbor,MI,48104,Battery addition to existing solar
1394,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1765 Franklin Ct S,Ann Arbor,MI,48103,Adding battery to existing roof system
1395,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Issued,,,,,1013 Rose Ave,Ann Arbor,MI,48104,Added 7 new panels to existing 15 panel system.
1396,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Issued,,,,,2327 Greenway Trl,Ann Arbor,MI,48104,36EA - MSolar 440W Solar Panels and 20kWh Battery Storage
1397,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Issued,,,,,2325 Greenway Trl,Ann Arbor,MI,48104,36EA - MSolar 440W Solar Panels and 20kWh Battery Storage
1398,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Issued,,,,,2321 Greenway Trl,Ann Arbor,MI,48104,36EA - MSolar 440W Solar Panels and 20kWh Battery Storage
1399,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Issued,,,,,2319 Greenway Trl,Ann Arbor,MI,48104,36EA - MSolar 440W Solar Panels and 20kWh Battery Storage
1400,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3105 Lexington Dr,Ann Arbor,MI,48105,"6.6kW Roof mount array
6.0kW inverter
addition of 100A service panel"
1401,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1760 Scio Church Rd,Ann Arbor,MI,48103,8.1 kW residential solar system to be installed on roof
1402,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Issued,,,,,1313 Fountain St,Ann Arbor,MI,48103,Mount 36 modules on west roof. Sol-Ark 15k inverter with Homegrid batteries
1403,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2015 Anderson Ave,Ann Arbor,MI,48104,"13.2 kW Roof mount array
11.5kW inverter/battery system"
1404,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Issued,,,,,3021 Turnberry Ln,Ann Arbor,MI,48108,Installation of solar panels on the existing roof of the home.
1405,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Fees Due,,,,,647 Barber Ave,Ann Arbor,MI,48103,14.19 kW PV Solar Panel Installation on Roof - 33 panels
1406,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1602 Traver St,Ann Arbor,MI,48105,"Adding 14, 440W roof mount panels to an existing  5.52kW roof mount system"
1407,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1823 Ivywood Dr,Ann Arbor,MI,48103,"installation of 4.84kW of solar
Tesla 11.5kW inverter/13.5kW Battery"
1408,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3118 Lexington Dr,Ann Arbor,MI,48105,Installing PV system and battery to home
1409,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,920 Lincoln Ave,Ann Arbor,MI,48104,Adding solar panels to existing PV system
1410,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Fees Due,,,,,1905 Timber Trl,Ann Arbor,MI,48103,6.3 kW PV Solar Panel Installation on Roof - 14 panels
